3.17180740761622698e-02,1.56690546814445102e-02,8.46061237345260148e-03,7.60263950696881980e-03,6.72581501355983338e-03,6.34489158106747199e-03,6.32152173491121357e-03,6.00094824122787869e-03,3.86911617295151444e-02,nan,nan,nan,nan
2.25532038014880747e-02,1.10424793354602074e-02,6.00170474251832814e-03,5.37727676492220311e-03,4.82686425313476591e-03,4.59087663062637038e-03,4.67126546821474992e-03,3.61893898024746689e-03,4.94867620916128893e-03,1.85887735901624218e-02,nan,nan,nan
1.83741591638152957e-02,8.89143596035883027e-03,4.87242888650104775e-03,4.42764037852396396e-03,3.99926421396840006e-03,3.84922991423120638e-03,3.91648247093202059e-03,3.08536186260196079e-03,3.78037388278896005e-03,5.15635204661710981e-03,1.45586475688529171e-02,nan,nan
1.64889931927632398e-02,8.04153729909715814e-03,4.41808009204626168e-03,4.02526131157974337e-03,3.65729123959741310e-03,3.53487118927882848e-03,3.60246349612338996e-03,2.83412377809805997e-03,3.47098795369053369e-03,4.44330360636262332e-03,5.47249392803325716e-03,7.98086886624131547e-02,nan
1.56460232306881476e-02,7.74658646502533049e-03,4.26149692491211828e-03,3.85766986914139621e-03,3.48402449506488325e-03,3.38586434694626483e-03,3.43733955908150091e-03,2.70366071426046206e-03,3.28831749143684154e-03,4.14859197426399161e-03,4.49289618155432422e-03,9.73354144307980555e-03,nan
1.52961714290089212e-02,7.46164777968619415e-03,4.10108249109713413e-03,3.70456770540457045e-03,3.34246330878064640e-03,3.22537017538165882e-03,3.27808952850448029e-03,2.55686750891937365e-03,3.09820327716147032e-03,3.89905776118298951e-03,4.26052987536631317e-03,7.21894660787764098e-03,2.48375350948156458e-02
1.44684624180638662e-02,7.15381527235984822e-03,3.91396178675894324e-03,3.53356891413786041e-03,3.19428505088364392e-03,3.08220932149935690e-03,3.12231791840069349e-03,2.44460785288567323e-03,2.96536226478594754e-03,3.75953134317866646e-03,4.16323486913689009e-03,7.13231204703219761e-03,1.47474019611353174e-02
1.42769759928001224e-02,6.90032703288404829e-03,3.79778176607101269e-03,3.44856292182252810e-03,3.11012279503972535e-03,3.00972812244492717e-03,3.04947502913161580e-03,2.39674494460444991e-03,2.93107709789702103e-03,3.75926568374128139e-03,4.24422833690005392e-03,7.57727981546490147e-03,1.43532455659763167e-02
1.42842568215426884e-02,6.99420422500072764e-03,3.84274464871823054e-03,3.47734072144423919e-03,3.15214405375445874e-03,3.04455268505748281e-03,3.10270368786408910e-03,2.44593106261405124e-03,3.02896825016189157e-03,3.91273321912682590e-03,4.52146290592605853e-03,8.32005497518594622e-03,1.58590370356099589e-02
1.10830967338681578e-02,5.40651132075359395e-03,2.98316134682839436e-03,2.70891322071747801e-03,2.46596565507782627e-03,2.39695148871676587e-03,2.45214440657820238e-03,1.95048169965392746e-03,2.45738078181516675e-03,3.24612027174531236e-03,3.85936453195401437e-03,7.30277271554566256e-03,1.35382590627468897e-02
1.46631349460123548e-02,7.23783056462090797e-03,3.99508109907126870e-03,3.66076945265700945e-03,3.34311698902117586e-03,3.27418643270023643e-03,3.34821012414472608e-03,2.70027769113661284e-03,3.44907569036320390e-03,4.62591303381633141e-03,5.56363213379776605e-03,1.07192773850573325e-02,1.87977895589091087e-02
2.20379821951502408e-02,1.10431526373624880e-02,6.14573478963660429e-03,5.58119493956873644e-03,5.11102922294435786e-03,4.99170818552258262e-03,5.14086163079100888e-03,4.15306172819485293e-03,5.32449963957068624e-03,7.11244031487747157e-03,8.55169520124752537e-03,1.59030955635083536e-02,2.36425780222302706e-02
3.55334528251181614e-02,1.76528626682061589e-02,9.71652595564973312e-03,8.82059227102782381e-03,8.06137106824144321e-03,7.89681524612866233e-03,8.08478506902288521e-03,6.44839288315738474e-03,8.16605471156912378e-03,1.07217415866440735e-02,1.23815869518792074e-02,2.11524772872841299e-02,2.85597739780350662e-02
3.36717515754825919e-02,1.60602425780642204e-02,8.88476558361989133e-03,8.06032352471556211e-03,7.25323568456643676e-03,7.04225354026296203e-03,7.16372081329043862e-03,5.64971752941687607e-03,6.91400264254268121e-03,8.83159309162357548e-03,9.56948755503481130e-03,1.47715161122794827e-02,1.71473370768357447e-02
