 vert 50
BeamAngleX_0, 9.95710481066727882e-01,1.00752765129555177e+00,9.94158699118202649e-01,1.00024211173936606e+00,1.00211250313382716e+00,1.00813805524209488e+00,9.91629005665953578e-01,1.00325726787824077e+00,9.85363295759484115e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
BeamAngleX_0, 1.00188094187643384e+00,9.97464379759796071e-01,9.98747629677125714e-01,1.00028617990769098e+00,9.99566367029477654e-01,9.94406099938327626e-01,1.00062596227695622e+00,1.00281238397312356e+00,1.00418476022121750e+00,9.97084262157617474e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
BeamAngleX_0, 1.00502398645811275e+00,9.98942057323248256e-01,9.96320810622003172e-01,1.00393720537011255e+00,1.00020078750570041e+00,1.00009525985696346e+00,9.97079131418128317e-01,9.99667593186932102e-01,1.00444332978727502e+00,9.98865606023363384e-01,1.00129092657520080e+00,0.00000000000000000e+00,0.00000000000000000e+00
BeamAngleX_0, 9.99997281996311882e-01,1.00173985967464718e+00,9.98020197072896464e-01,1.00185856460892730e+00,1.00056177948180225e+00,9.97783164643747611e-01,9.97665955672873639e-01,9.99181408935808424e-01,1.00468582771325110e+00,9.98570094354260585e-01,1.00223681433782885e+00,9.81437818949765339e-01,0.00000000000000000e+00
BeamAngleX_0, 9.92485142249595276e-01,1.00119561336143792e+00,1.00259026089405623e+00,9.99540124459486035e-01,1.00112811512374766e+00,9.96874534136442891e-01,9.97081336842843280e-01,1.00106039373426148e+00,1.00044232169236880e+00,1.00463375099545638e+00,1.00589919660559390e+00,1.00097655873747970e+00,0.00000000000000000e+00
BeamAngleX_0, 9.93109330561033010e-01,9.93153759468887731e-01,1.00382704591243610e+00,9.98512801085498003e-01,1.00377440500125026e+00,9.95700874877825881e-01,9.98526314792400393e-01,1.00034923872763670e+00,1.00125338192602498e+00,1.00115743003808455e+00,1.00770880965750909e+00,9.99457214357333479e-01,1.06374286078125313e+00
BeamAngleX_0, 9.95099956721560153e-01,9.92508017888658722e-01,1.00318332133231269e+00,9.98536301926072678e-01,1.00201972664593031e+00,9.99538075877878796e-01,9.99094044244986601e-01,9.99569312926525511e-01,1.00046093424560789e+00,1.00117238182227020e+00,1.00701282193898489e+00,9.96137112005379910e-01,9.92818874850994737e-01
BeamAngleX_0, 9.95290572747697389e-01,1.00034827602724152e+00,9.99421753834751403e-01,1.00177914202392193e+00,9.96199053056279094e-01,1.00163681974416496e+00,9.95410224649898034e-01,1.00170314127520088e+00,1.00103493446279601e+00,1.00592420132769123e+00,1.00050810054947403e+00,1.00359441566647867e+00,9.69180596306859043e-01
BeamAngleX_0, 9.96622025358921859e-01,9.98058455074188666e-01,1.00059450134419547e+00,9.99146276006845468e-01,9.99423630709822430e-01,9.97625803388465959e-01,1.00091470550329831e+00,1.00022608754288789e+00,1.00082273781227427e+00,1.00679632120073759e+00,1.00107686661974471e+00,9.94306560175837961e-01,9.89522009937927605e-01
BeamAngleX_0, 1.00067765041656953e+00,9.96143881608873905e-01,1.00078533072682196e+00,9.99245199233177117e-01,9.98674676036757525e-01,9.98052181856556642e-01,1.00018501655147118e+00,1.00034324848561540e+00,1.00115870260066142e+00,1.00573971097574555e+00,1.00378244094229263e+00,9.91239111775337411e-01,9.88231822593435671e-01
BeamAngleX_0, 9.94180470416402895e-01,9.96069646821272858e-01,1.00099889428878019e+00,9.99010316388933228e-01,9.99673739522224047e-01,9.98078751908225925e-01,1.00062101253831504e+00,1.00100449315548579e+00,9.99205499799561303e-01,1.00479313025166217e+00,1.00310626462399699e+00,9.91335531667528636e-01,9.92549007626373880e-01
BeamAngleX_0, 9.97109345368621280e-01,1.00258085425586407e+00,9.96121200279773467e-01,9.99875240136817833e-01,9.99700356138980117e-01,1.00181993066030506e+00,9.97453053958079150e-01,1.00437098473018738e+00,9.98892245852599503e-01,1.00105780390903631e+00,9.99547073952356202e-01,9.94670295721681419e-01,9.99959995036924787e-01
BeamAngleX_0, 1.00511827020392119e+00,1.00019889793896777e+00,9.93283930142019322e-01,9.99338927854525494e-01,9.97233340725074302e-01,1.00762724448619867e+00,9.98127697691387206e-01,1.00096514098926992e+00,1.00072548144873363e+00,1.00530118944788427e+00,9.96523246278739117e-01,9.90834473869646404e-01,9.86077085414235111e-01
