3.59956895303169128e-02,1.97504047881708333e-02,1.27965531929242118e-02,1.44224166916427938e-02,1.51876163753084138e-02,1.45660423897508128e-02,1.21316097506568195e-02,9.57956777366976604e-03,5.84297548817079709e-02,nan,nan,nan,nan
2.66241056372592648e-02,1.40454568508224745e-02,9.19876247824585533e-03,1.03043061537268846e-02,1.07998194796849831e-02,1.06598097963577759e-02,9.14899787858746046e-03,5.81200750110148854e-03,7.67768715509538173e-03,2.98538939383983272e-02,nan,nan,nan
2.10858913424325951e-02,1.15139009035379412e-02,7.56180989608345403e-03,8.49394680301157959e-03,9.13085083844365243e-03,8.91732319745642925e-03,7.94222542730355259e-03,4.93540579117749539e-03,5.89561037771692623e-03,8.42952664012342444e-03,2.48844980953369203e-02,nan,nan
1.95528845897883739e-02,1.05990330878296124e-02,6.86567804657158953e-03,7.79517574853491168e-03,8.31327114632458494e-03,8.25823522234782510e-03,7.23390334341035730e-03,4.58506762077388191e-03,5.41786584184374229e-03,7.27065050128563543e-03,9.48749382528113472e-03,1.29348999631364425e-01,nan
1.89983715942687106e-02,1.01307867576535867e-02,6.60073912546018434e-03,7.39606602416265253e-03,7.77104391434757340e-03,7.80323875265408109e-03,7.06057197309294636e-03,4.36716229183819592e-03,5.06297990907778831e-03,6.74660740002351947e-03,7.79774559574381888e-03,1.75019590723364295e-02,nan
1.79555043888163651e-02,9.67543829553612657e-03,6.27210994920482812e-03,7.11040677086675899e-03,7.50422340341960238e-03,7.55931423615088544e-03,6.63316693497832070e-03,4.12565492591639941e-03,4.77530057903689277e-03,6.26495791262535011e-03,7.30389076838230695e-03,1.29008703910883440e-02,4.43841799700980741e-02
1.74425915376561942e-02,9.19878019537001199e-03,5.99244703717780047e-03,6.68756473213895104e-03,7.12629483520005672e-03,7.18096703894878941e-03,6.37339512589890460e-03,3.96629988506774864e-03,4.54439631686633962e-03,5.96412295263357844e-03,7.03872261780057618e-03,1.25702369647558952e-02,2.73162818253168786e-02
1.69417327105916733e-02,9.01527284235566391e-03,5.86695579550020919e-03,6.50963551615081539e-03,6.95719174765004316e-03,6.99926581924478590e-03,6.27461524049986643e-03,3.91886192539658666e-03,4.49704565416462858e-03,5.95530923576687195e-03,7.09954942382596144e-03,1.32172501022258283e-02,2.63205204146941575e-02
1.71722416014896372e-02,9.19115315476213071e-03,5.92974209737149021e-03,6.62249211844971597e-03,7.22448326978119421e-03,7.18236094863322974e-03,6.45989244552341423e-03,3.99897848608463547e-03,4.62763607591009946e-03,6.18481005178799035e-03,7.58995025027911063e-03,1.45220375107122501e-02,2.92566219160387657e-02
1.35691164145926232e-02,7.24258813263773619e-03,4.72249060325845120e-03,5.25472668829792856e-03,5.63570119676638608e-03,5.75412255492150845e-03,5.22718016641900238e-03,3.23948370640827306e-03,3.78141639639565080e-03,5.15374763593956682e-03,6.39052305485840032e-03,1.27318576047464552e-02,2.47648538797993548e-02
1.86032657686017594e-02,9.80106606525541109e-03,6.37883230062962978e-03,7.06603342007154980e-03,7.69483489944600314e-03,7.87170268593958070e-03,7.11367167533054866e-03,4.48953127897298507e-03,5.27684453652187396e-03,7.22826414336706635e-03,9.10767061913255599e-03,1.80939416943544269e-02,3.49450978399756598e-02
2.79263835780598144e-02,1.48704448158088406e-02,9.59749611047994687e-03,1.08331990890076033e-02,1.16164044640440240e-02,1.16757457746642437e-02,1.08756165921194952e-02,6.77325757883489189e-03,8.02311064130164543e-03,1.09954579019683075e-02,1.38075912341164217e-02,2.64882599915583737e-02,4.50818781788443687e-02
4.29017451669229735e-02,2.32568937906727016e-02,1.50595572404272193e-02,1.69195557745916714e-02,1.80855115983544028e-02,1.87307188546420762e-02,1.66106215289151191e-02,1.04382191065386792e-02,1.23076005398423012e-02,1.67540748034951982e-02,2.06606541090219344e-02,3.73605661327868002e-02,6.05537934599103198e-02
4.08840036767477780e-02,2.16347289876188502e-02,1.40784543785694074e-02,1.51909916600110224e-02,1.68046269394680932e-02,1.71011287185755360e-02,1.58972691311019751e-02,9.48018673241800974e-03,1.07149059898539040e-02,1.41205945885647510e-02,1.63480586760042998e-02,2.79517378830013846e-02,3.64421820884312034e-02
