1.30874384809855925e-41,5.82246440131755466e-41,1.46737164470689475e-40,2.42207055355614679e-40,3.06941189079636722e-40,3.49499375953811428e-40,3.46023907468434013e-40,1.96276985086651995e-40,4.85435384148813429e-42,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
2.70436651583216462e-41,1.15428792332331189e-40,2.90516210711957031e-40,4.79808187244878743e-40,5.98022908222267405e-40,6.63763362875349917e-40,6.49228251458815414e-40,5.38033029818440251e-40,2.91329907323296430e-40,2.13342814878942719e-41,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
4.11929835502204340e-41,1.74025768642563061e-40,4.40573564622017193e-40,7.16747651279671062e-40,8.73920732763144469e-40,9.38185434154645524e-40,9.12355768578719358e-40,7.38861099665248557e-40,5.00784030068382654e-40,2.72443457288538338e-40,2.05372225870449180e-41,0.00000000000000000e+00,0.00000000000000000e+00
5.13842628002566662e-41,2.12253527024205017e-40,5.29420516276605884e-40,8.57758271258583839e-40,1.04827731871999207e-39,1.11927228039823764e-39,1.08589861484079408e-39,8.74417199408225775e-40,5.83011531394560901e-40,3.67000091675477378e-40,1.48642383858435750e-40,7.40566367587926983e-43,0.00000000000000000e+00
5.67765559201012832e-41,2.33532905098488588e-40,5.79801591558981641e-40,9.33676339914263998e-40,1.13736621563704095e-39,1.22868843906831590e-39,1.18957771413510079e-39,9.65346598507082530e-40,6.60749911315104799e-40,4.15260601195420345e-40,2.14999421905788358e-40,4.72595884829388285e-41,0.00000000000000000e+00
6.05552712271379838e-41,2.44855031246513412e-40,6.24142619718673527e-40,1.01231118133547115e-39,1.24261716934273436e-39,1.34603333828454468e-39,1.31161252661981928e-39,1.07339032423072698e-39,7.36758018796715513e-40,4.73209405532313081e-40,2.41249972497728949e-40,8.69066497948222007e-41,1.86485765353181127e-42
6.57818331305412253e-41,2.71112508116575342e-40,6.82363941976201879e-40,1.10766052529008785e-39,1.36710622347580630e-39,1.46609612232728779e-39,1.43153661732208003e-39,1.17069141918898152e-39,8.04532481814427524e-40,5.11602850843109495e-40,2.50447209933286609e-40,8.62529652119356268e-41,5.25014242031725218e-42
7.02915425140918919e-41,2.90419793885990313e-40,7.13216872388775325e-40,1.17087757118779048e-39,1.42773083326870271e-39,1.53324343532707547e-39,1.49722224330194099e-39,1.21860722220480350e-39,8.17082164193479093e-40,5.04679909498603281e-40,2.38192742438108088e-40,7.79785442436405968e-41,5.33495553568122300e-42
6.77126787161922909e-41,2.83152235355632183e-40,7.10165803013636319e-40,1.14244075479451609e-39,1.39558411273600249e-39,1.49582877681969830e-39,1.44430671614622295e-39,1.17028433418437589e-39,7.66614707708396571e-40,4.63941987896928840e-40,2.11060783548112280e-40,6.35809663240175092e-41,4.54681400173931106e-42
5.61904598514697048e-41,2.36159950083913527e-40,5.84678546966826644e-40,9.43439871849196492e-40,1.13824181178495769e-39,1.21517353723829257e-39,1.15471428536942921e-39,9.15672461654710047e-40,5.80522284523777291e-40,3.31092163765272269e-40,1.43596985802392165e-40,4.07268493816675142e-41,3.04241508757916740e-42
3.15670649525400447e-41,1.33087793395228686e-40,3.22910783496517117e-40,5.14395584046391561e-40,6.20991346312196127e-40,6.48358998799498409e-40,6.09758671172716519e-40,4.76767484988394059e-40,2.95712037864216266e-40,1.64279041324034732e-40,6.91123835952430493e-41,1.94697889342413290e-41,1.68954138229800936e-42
1.31494894317548571e-41,5.70317305616895653e-41,1.38126434590235608e-40,2.20293633341749732e-40,2.65051715610545258e-40,2.74229364530151772e-40,2.61176386164661099e-40,2.02210554443371175e-40,1.25016667209879159e-40,6.95019823762423121e-41,2.99742057320608584e-41,9.25499534882531442e-42,1.04154646374700505e-42
5.48872197042981410e-42,2.24858545172360353e-41,5.51854964631186176e-41,8.90814110289903103e-41,1.06381902540365041e-40,1.12443018991854394e-40,1.04623687726878076e-40,8.16654138598111760e-41,5.22532016282155382e-41,3.06533842528363530e-41,1.39652054910804742e-41,5.03915530979787244e-42,7.07468850262169505e-43
1.21634894618742152e-42,5.07499245046760582e-42,1.32287776622631575e-41,2.14887757513408815e-41,2.58797540416811659e-41,2.81924620992457139e-41,2.67733933620959692e-41,2.19473069109951086e-41,1.46733695439818329e-41,9.09432103174485207e-42,4.81035719810758865e-42,2.04172462266343503e-42,4.06378946427271754e-43
