 vert 50
Flux_13, 1.17989226644926304e+00,1.18031563286953256e+00,1.18075932232690017e+00,1.17835907623180858e+00,1.18268139110629855e+00,1.19961899487068235e+00,1.21638374686807671e+00,1.24949672385001453e+00,1.25638710261144393e+00
Flux_14, 1.12305661055375383e+00,1.12332081905974857e+00,1.12351486996934580e+00,1.12161597775085498e+00,1.12573372189066734e+00,1.14180595724833633e+00,1.15745218222049084e+00,1.18764216609967499e+00,1.19215258854269401e+00
Flux_15, 1.10926932743315287e+00,1.10956281813899293e+00,1.10973447811523318e+00,1.10856058361852283e+00,1.11301883596464712e+00,1.12877093325999533e+00,1.14424550647960288e+00,1.17350403621255750e+00,1.17461092565884839e+00
Flux_16, 9.84978808208765599e-01,9.85287024987180904e-01,9.85315406345257716e-01,9.84343293253408969e-01,9.88330174899275882e-01,1.00230496562587024e+00,1.01590947373269302e+00,1.04167928673640953e+00,1.04226004625530910e+00
Flux_17, 1.01461201302800652e+00,1.01499161585376885e+00,1.01512322372550767e+00,1.01355571044920922e+00,1.01745926964275113e+00,1.03203134330192547e+00,1.04640709657945630e+00,1.07411961217012730e+00,1.07756595213850881e+00
Flux_18, 9.97342536618978537e-01,9.97650671595106786e-01,9.97742914786915014e-01,9.96754414898875840e-01,1.00076751280800469e+00,1.01504481208404806e+00,1.02889335381512947e+00,1.05503878449022470e+00,1.05643720642811467e+00
Flux_19, 9.85824934389188279e-01,9.86063812968873799e-01,9.86279905268280133e-01,9.84861089365012599e-01,9.88711650681218579e-01,1.00289418822785725e+00,1.01669075500016493e+00,1.04319789939891461e+00,1.04666181362742194e+00
Flux_20, 1.06170875501337836e+00,1.06210710014856113e+00,1.06194459716016976e+00,1.06126734380293608e+00,1.06557092725737790e+00,1.08068740459854506e+00,1.09537804354654100e+00,1.12187352902515225e+00,1.12059174486484214e+00
Flux_21, 1.05202559859570632e+00,1.05225491061873266e+00,1.05265760028407129e+00,1.05043574715903976e+00,1.05428903876467595e+00,1.06939781760915609e+00,1.08423768907906282e+00,1.11312057216838212e+00,1.11845978330924778e+00
Flux_22, 1.01179112926550330e+00,1.01201861895228640e+00,1.01234396766271639e+00,1.01056789282205362e+00,1.01441616442030957e+00,1.02894806089744573e+00,1.04316688167682514e+00,1.07128122634667911e+00,1.07704012978372465e+00
Flux_23, 9.43120528713640827e-01,9.43198930912466538e-01,9.43647561221751974e-01,9.41359428850352509e-01,9.44778449718233437e-01,9.58491296653986358e-01,9.71876212443733456e-01,9.98853681039546859e-01,1.00744394643642776e+00
Flux_24, 1.07361756585011681e+00,1.07403470199138518e+00,1.07443123733613266e+00,1.07217370030331072e+00,1.07615005812096354e+00,1.09167478172369337e+00,1.10700020572886237e+00,1.13777667251303449e+00,1.14479446039672750e+00
Flux_25, 9.37143863320534010e-01,9.37266568882129114e-01,9.37281120969854831e-01,9.36364483597360131e-01,9.40129083655170117e-01,9.53387846175844822e-01,9.66280995070331383e-01,9.90463314650221305e-01,9.91148846046295495e-01
Flux_26, 9.95166662925940582e-01,9.95293586089762705e-01,9.95649058341871895e-01,9.93405483749151164e-01,9.96973382247399620e-01,1.01133007659597518e+00,1.02537435672164623e+00,1.05367900613438925e+00,1.06096981030699733e+00
Flux_27, 9.60368868553253541e-01,9.60553911555797946e-01,9.60718413012467520e-01,9.59512298494488935e-01,9.63291533903829933e-01,9.77165221735142642e-01,9.90476643666069356e-01,1.01616649095433020e+00,1.02016359616682850e+00
Flux_28, 9.64160595763494666e-01,9.64277157867809098e-01,9.64559918356670098e-01,9.62914447135473806e-01,9.66616304259616754e-01,9.80590830962105531e-01,9.94158546807279775e-01,1.02068624377372585e+00,1.02599560625495800e+00
Flux_29, 8.56160002457440505e-01,8.56366005034888356e-01,8.56232289360793875e-01,8.56098522853536714e-01,8.59785644020642614e-01,8.71867417299077241e-01,8.83407016471865147e-01,9.03635504825228697e-01,8.99894906181747278e-01
Flux_30, 9.39909751766490831e-01,9.40130442699432023e-01,9.39943027821195209e-01,9.40189466615942271e-01,9.44389579879015617e-01,9.57607994053081835e-01,9.70247730201895142e-01,9.92574579153096437e-01,9.87333345872154822e-01
Flux_31, 9.08607037955861618e-01,9.08854375848006879e-01,9.08695284262348135e-01,9.08559157654828975e-01,9.12394194973428441e-01,9.25148379223313166e-01,9.37442882034078884e-01,9.59071264395482403e-01,9.55016150716813339e-01
Flux_32, 9.84384844532420034e-01,9.84427399465420128e-01,9.84770769847088001e-01,9.83365095045613091e-01,9.87225883365813073e-01,1.00144301536482638e+00,1.01525822594986681e+00,1.04215385503328761e+00,1.04670560212393249e+00
Flux_33, 9.63185848620312202e-01,9.63360238071497177e-01,9.63345849410710220e-01,9.62556343963237304e-01,9.66429362746714538e-01,9.80166214766338695e-01,9.93307968933071939e-01,1.01762999497134921e+00,1.01796604822976078e+00
Flux_34, 1.02409760441173181e+00,1.02441984959879617e+00,1.02489671272678762e+00,1.02210894783821349e+00,1.02561668589723909e+00,1.04044937943090199e+00,1.05511560266338700e+00,1.08474131782092331e+00,1.09350902085898105e+00
Flux_35, 9.69230544071597144e-01,9.69283630608830937e-01,9.69854593204522719e-01,9.67364357564865829e-01,9.70834384436608522e-01,9.84962860110743743e-01,9.98733931431580513e-01,1.02649002659076238e+00,1.03599202665053602e+00
Flux_36, 8.87386803432014593e-01,8.87598628657692346e-01,8.87753805324668965e-01,8.86010983482369285e-01,8.89304088445691310e-01,9.02099780057930900e-01,9.14610691845814450e-01,9.38593947752269564e-01,9.42491593866919719e-01
Flux_37, 1.01260889916359265e+00,1.01269227044965993e+00,1.01290061171481138e+00,1.01133784144283467e+00,1.01530012639141765e+00,1.03009831819937459e+00,1.04443260426925999e+00,1.07231622650684644e+00,1.07861551184670401e+00
Flux_38, 9.12474694017387455e-01,9.12738720377926027e-01,9.12658351763404929e-01,9.11923348664894329e-01,9.15613156039840836e-01,9.28671734235578694e-01,9.41373091703108900e-01,9.64984448935314099e-01,9.65814953570023560e-01
Flux_39, 9.38825404972045030e-01,9.39024057306499627e-01,9.39125612584620573e-01,9.37908659246374343e-01,9.41565924730084491e-01,9.54964767281629157e-01,9.67942527390711294e-01,9.92521389087349881e-01,9.94761319898653906e-01
Flux_40, 1.10211797697024938e+00,1.10227095564239908e+00,1.10257507098894414e+00,1.10113177893451120e+00,1.10547370093780040e+00,1.12120681785282383e+00,1.13658573693057452e+00,1.16598159389179723e+00,1.16865586349709250e+00
Flux_41, 1.04371725145929295e+00,1.04394471709164227e+00,1.04415719150462882e+00,1.04261406346345509e+00,1.04664749088402065e+00,1.06148879395446571e+00,1.07599019560381537e+00,1.10358710475518240e+00,1.10560029017003569e+00
Flux_42, 1.02771790191065571e+00,1.02795898002426056e+00,1.02825231790881011e+00,1.02673117809445147e+00,1.03074547361012403e+00,1.04566856313229462e+00,1.06020647269887047e+00,1.08869964731810098e+00,1.09431357024213893e+00
Flux_43, 8.97680127077904122e-01,8.97832176227121526e-01,8.98086261717068068e-01,8.96570236521598063e-01,9.00041720157620406e-01,9.12954994121148222e-01,9.25507571801353790e-01,9.50044798095656007e-01,9.54224643009287665e-01
Flux_44, 1.11535543279031990e+00,1.11577458012720787e+00,1.11595217773050859e+00,1.11406178912723197e+00,1.11829957306048677e+00,1.13425272353755280e+00,1.14991970827300216e+00,1.18047884130877190e+00,1.18446872853429452e+00
Flux_45, 9.42794425960815530e-01,9.43096810947267161e-01,9.43256715457420958e-01,9.41767939266057508e-01,9.45415021953706747e-01,9.58785630729353411e-01,9.71999057903010444e-01,9.96970062448836125e-01,9.98660647146456304e-01
Flux_46, 9.76248029773051251e-01,9.76557848861855815e-01,9.76877801932288903e-01,9.74874778982554369e-01,9.78544535971386020e-01,9.92583858347717118e-01,1.00633876221386021e+00,1.03362455946343146e+00,1.03940384476066328e+00
Flux_47, 9.73765345332977761e-01,9.73947830035881146e-01,9.74126107256354623e-01,9.72874989402124579e-01,9.76697237415974251e-01,9.90743643094188831e-01,1.00434337435179222e+00,1.03005577171318685e+00,1.03319846641150792e+00
Flux_48, 9.23881909666238288e-01,9.24163865096275794e-01,9.24491267698979380e-01,9.22229181214656801e-01,9.25526170297481965e-01,9.38951633019221465e-01,9.52207755959528224e-01,9.78530944356761023e-01,9.85759520359689279e-01
Flux_49, 8.65962776404298862e-01,8.66143822353009907e-01,8.66149043947026742e-01,8.65548030507717225e-01,8.69166417209123132e-01,8.81500241720384103e-01,8.93325173480063461e-01,9.15390148645893742e-01,9.15342063464003042e-01
Flux_50, 1.13186215749656061e+00,1.13213266694275116e+00,1.13198838097176391e+00,1.13098114671311545e+00,1.13547249093626346e+00,1.15174250640195197e+00,1.16748571091034781e+00,1.19670793957952704e+00,1.19847068091834652e+00
Flux_51, 1.01189154770673628e+00,1.01218955942635569e+00,1.01211952704152863e+00,1.01162852759137012e+00,1.01586128852972912e+00,1.03024882412933882e+00,1.04413162972003004e+00,1.06965820111846588e+00,1.06817072212835362e+00
Flux_52, 1.04334020508532821e+00,1.04346357339724172e+00,1.04353836166073322e+00,1.04265148157410015e+00,1.04682578638316537e+00,1.06165133332132089e+00,1.07596358074207399e+00,1.10315006598329268e+00,1.10422599715163150e+00
Flux_53, 9.41741537621789027e-01,9.41993667570509396e-01,9.42015343027131857e-01,9.40896384410316977e-01,9.44594836537927862e-01,9.58025352506960526e-01,9.71093636221088796e-01,9.95778461350503075e-01,9.97491030722645333e-01
Flux_54, 1.06871273710681636e+00,1.06907723381458730e+00,1.06901671937249398e+00,1.06831923727525524e+00,1.07271745073390390e+00,1.08792295460837751e+00,1.10273537909563313e+00,1.12978986837940210e+00,1.12870444923465896e+00
Flux_55, 8.60565899591968386e-01,8.60832197583874636e-01,8.60560871001244343e-01,8.61003601591981305e-01,8.64911243165704113e-01,8.77010638775448936e-01,8.88515779965697861e-01,9.08673618759660462e-01,9.03333389306547940e-01
Flux_56, 1.03174327121932086e+00,1.03200816770987469e+00,1.03215296046071936e+00,1.03042588139949842e+00,1.03426295629181264e+00,1.04904536724287545e+00,1.06356834642572928e+00,1.09120082608863966e+00,1.09476145214995912e+00
Flux_57, 9.30345314876159013e-01,9.30656912611144693e-01,9.30772182052384878e-01,9.29308501401119980e-01,9.32839151599229810e-01,9.46245348776689643e-01,9.59282394286378071e-01,9.84377396092590673e-01,9.88050101231520261e-01
Flux_58, 1.02708578391919358e+00,1.02726250008589703e+00,1.02757333008966323e+00,1.02559745146170611e+00,1.02945374897490538e+00,1.04433836932533808e+00,1.05886719953531117e+00,1.08743349831778513e+00,1.09407973993006169e+00
Flux_59, 1.01532255325923848e+00,1.01557265660210172e+00,1.01569764311137822e+00,1.01431111490968373e+00,1.01821789316837497e+00,1.03282399550031978e+00,1.04699143567014374e+00,1.07378370596666595e+00,1.07703174426902959e+00
Flux_60, 1.07725012738724724e+00,1.07764471528650452e+00,1.07777916851562106e+00,1.07562198865286263e+00,1.07956550986649669e+00,1.09522125153451899e+00,1.11045038776614979e+00,1.14047652431862034e+00,1.14748141361574629e+00
Flux_61, 1.06917640972769146e+00,1.06943596726699930e+00,1.06934947671707725e+00,1.06838933698255723e+00,1.07261455720333743e+00,1.08768322644191806e+00,1.10230634071818590e+00,1.12908649533786654e+00,1.12859786538146101e+00
Flux_62, 1.02571433056472738e+00,1.02593694254256063e+00,1.02612057564680614e+00,1.02453781994159066e+00,1.02842104474555418e+00,1.04319997263855346e+00,1.05753981190138102e+00,1.08491557571178432e+00,1.08883478441341741e+00
Flux_63, 9.26284838791752274e-01,9.26581109216719767e-01,9.26664842550281365e-01,9.25182286492707062e-01,9.28735608882503283e-01,9.42123149278893179e-01,9.55018368968067244e-01,9.79723786003722452e-01,9.83591795921696654e-01
Flux_64, 1.04197757251136647e+00,1.04234052410756051e+00,1.04255367628876328e+00,1.04068550743154176e+00,1.04457251834043130e+00,1.05942380189476659e+00,1.07406409169898187e+00,1.10249997593929616e+00,1.10648438818293737e+00
Flux_65, 1.01450868685788698e+00,1.01491225155430076e+00,1.01503893691096625e+00,1.01316481859762098e+00,1.01695427151874895e+00,1.03164698643540920e+00,1.04603295426663556e+00,1.07368811955759935e+00,1.07853110568873478e+00
Flux_66, 1.03166115440275208e+00,1.03194893895303563e+00,1.03168024677078107e+00,1.03176950735689332e+00,1.03631818919795937e+00,1.05102201346740243e+00,1.06513088427766034e+00,1.09053124786384581e+00,1.08759849285143484e+00
Flux_67, 9.14731122144112785e-01,9.14947816436663119e-01,9.15103712919804746e-01,9.13741674288293559e-01,9.17261202892073690e-01,9.30477664636041757e-01,9.43306566963240778e-01,9.68147984372201953e-01,9.72680158038829790e-01
Flux_68, 1.08253930134529663e+00,1.08290748264373837e+00,1.08282811208739771e+00,1.08207001248654722e+00,1.08650242284762699e+00,1.10182258001430267e+00,1.11676028226460011e+00,1.14501538255134627e+00,1.14447699359527033e+00
Flux_69, 9.76932436459529763e-01,9.77229220264659526e-01,9.77343894400626301e-01,9.76251956640429852e-01,9.80170703162996038e-01,9.94113891686494555e-01,1.00768115548226334e+00,1.03332831657453528e+00,1.03488713588912984e+00
Flux_70, 1.16615708668253659e+00,1.16654680699279800e+00,1.16673419355594588e+00,1.16490453781582581e+00,1.16932653301474443e+00,1.18620244866975155e+00,1.20269718052831998e+00,1.23463980063028411e+00,1.24086731340179202e+00
Flux_71, 9.61190185999676316e-01,9.61490637147340843e-01,9.61337510374332571e-01,9.60874810993904149e-01,9.64854102344648412e-01,9.78419353960883642e-01,9.91429649250170852e-01,1.01482495249527527e+00,1.01228318577217635e+00
Flux_72, 9.17648673166956641e-01,9.18023732367116096e-01,9.17888203980503192e-01,9.17502590629863835e-01,9.21392926975000748e-01,9.34505741119775690e-01,9.47175004889941441e-01,9.70885702245410265e-01,9.70149968187749567e-01
Flux_73, 9.17292044612255664e-01,9.17605691441274463e-01,9.17570289048079135e-01,9.17154504298714590e-01,9.21066508119364968e-01,9.34087289816359689e-01,9.46624526970952340e-01,9.69345269794249398e-01,9.67773145584355121e-01
Flux_74, 9.11932876969776096e-01,9.12173857551995537e-01,9.11907247271674160e-01,9.11875266318272315e-01,9.15733994982793398e-01,9.28493310968018570e-01,9.40688206222291323e-01,9.62037612437165013e-01,9.57394061991289291e-01
Flux_75, 9.64983819318837699e-01,9.65369687531066001e-01,9.65400553461022937e-01,9.64346070782708065e-01,9.68180857378049486e-01,9.81995549139430657e-01,9.95402294629841644e-01,1.02059133073098640e+00,1.02247227197177160e+00
Flux_76, 9.87619502262714666e-01,9.87857188311251799e-01,9.88134182356188329e-01,9.86228167226583574e-01,9.89869652786728671e-01,1.00396782480519597e+00,1.01775990297414864e+00,1.04452282844472144e+00,1.04907742748118982e+00
Flux_77, 1.01868723484755619e+00,1.01887171616689387e+00,1.01853395218280030e+00,1.01872426733031185e+00,1.02313983573716727e+00,1.03744809283067529e+00,1.05120962145433472e+00,1.07507509587319516e+00,1.06953874391508341e+00
Flux_78, 9.92456504002716122e-01,9.92765519651289008e-01,9.92732331572573012e-01,9.91877333348731294e-01,9.95897171377512103e-01,1.01002645081608189e+00,1.02371525992699830e+00,1.04934948032012110e+00,1.05005356594504540e+00
Flux_79, 9.36568114782888483e-01,9.36803423804240087e-01,9.36883830220348379e-01,9.35839577514485765e-01,9.39585285324146535e-01,9.52928128133994079e-01,9.65875497347349787e-01,9.90149841033805322e-01,9.91533390817274318e-01
Flux_80, 1.04236827877107485e+00,1.04260411404604625e+00,1.04265135002338116e+00,1.04114679154259937e+00,1.04508748201149171e+00,1.06002098135252210e+00,1.07464393604758701e+00,1.10232362121846195e+00,1.10564910831566832e+00
Flux_81, 1.09675313206788494e+00,1.09681929681760049e+00,1.09716811150732951e+00,1.09514317600670474e+00,1.09916117000061986e+00,1.11485200783586014e+00,1.13018652256754248e+00,1.16028492674109041e+00,1.16596683463389317e+00
Flux_82, 9.87071985062243917e-01,9.87239720048965874e-01,9.87325145918725000e-01,9.86151522095375599e-01,9.90019598511882370e-01,1.00410653167475483e+00,1.01775014641552453e+00,1.04343379011261406e+00,1.04565359320667861e+00
Flux_83, 9.33643944990479424e-01,9.33906278388646260e-01,9.33972535297481254e-01,9.32920092002461621e-01,9.36595685619459606e-01,9.49995705093381493e-01,9.62879643863323476e-01,9.87103521829202246e-01,9.89023325585050017e-01
Flux_84, 1.06448708310668838e+00,1.06474793040290883e+00,1.06479243775018739e+00,1.06413446613473850e+00,1.06854698018174266e+00,1.08367690703838515e+00,1.09823704861365967e+00,1.12547213622946352e+00,1.12525587881680122e+00
Flux_85, 9.57177460684050296e-01,9.57557553431682251e-01,9.57566460107847517e-01,9.56779198628029959e-01,9.60709939921038369e-01,9.74380641464334118e-01,9.87564396695518654e-01,1.01192946130448247e+00,1.01163863664571330e+00
Flux_86, 9.00126211100464868e-01,9.00234637931735193e-01,9.00532327062387838e-01,8.98883785480903752e-01,9.02350119324353050e-01,9.15349069030764073e-01,9.27955626700618930e-01,9.53269913589824047e-01,9.59445745076725531e-01
Flux_87, 9.80269276403092915e-01,9.80550965748204439e-01,9.80800554180230155e-01,9.78844595704221998e-01,9.82427104264817386e-01,9.96523558015470545e-01,1.01030544186278370e+00,1.03706033932715269e+00,1.04212679989803458e+00
Flux_88, 8.85158548736948214e-01,8.85235134910533628e-01,8.85441597495474464e-01,8.84369883720634742e-01,8.87927712127488333e-01,9.00638131674320386e-01,9.12860271169698922e-01,9.35808183243411640e-01,9.37848171414143450e-01
Flux_89, 1.14159699497202349e+00,1.14192662836717895e+00,1.14202466770866207e+00,1.14070242115282539e+00,1.14511649157771833e+00,1.16133088789741690e+00,1.17731408483705247e+00,1.20799996872375215e+00,1.21032557983374778e+00
Flux_90, 8.89224607222805163e-01,8.89426848613064536e-01,8.89419600786407027e-01,8.88541436206946367e-01,8.92149266717729317e-01,9.04842439768538842e-01,9.17124896012325719e-01,9.39926214797038306e-01,9.40251520680780106e-01
Flux_91, 1.08352661904632019e+00,1.08377138199049905e+00,1.08369149817832988e+00,1.08325483942965550e+00,1.08780714032281867e+00,1.10320361048385940e+00,1.11802855091752495e+00,1.14516181175815901e+00,1.14384713726676512e+00
Flux_92, 9.54227658357565622e-01,9.54623853512062248e-01,9.54839964917798767e-01,9.52834753492047049e-01,9.56347758568732664e-01,9.70250377325842628e-01,9.83890217886403406e-01,1.01095980621277048e+00,1.01767443426230320e+00
Flux_93, 1.07434008833165628e+00,1.07440751951878966e+00,1.07456894061080388e+00,1.07310599888904812e+00,1.07729323999205584e+00,1.09280153182061279e+00,1.10781591640228938e+00,1.13661093933412150e+00,1.14146429158137552e+00
Flux_94, 1.00895066081752849e+00,1.00928814588261129e+00,1.00914017865416783e+00,1.00854647799671526e+00,1.01271067000081794e+00,1.02705115196798058e+00,1.04098182269673423e+00,1.06641311745678324e+00,1.06469045234799409e+00
Flux_95, 9.92439999536970818e-01,9.92684526581206428e-01,9.92782799354760548e-01,9.91596083296006681e-01,9.95521815319510339e-01,1.00973188643882206e+00,1.02352092749879642e+00,1.04952583763637564e+00,1.05170487567437854e+00
Flux_96, 1.04866708681704490e+00,1.04902226940084486e+00,1.04907249224831922e+00,1.04810345786947945e+00,1.05232648828906283e+00,1.06730841424144152e+00,1.08192092117923844e+00,1.10966535691832169e+00,1.11160418857867249e+00
Flux_97, 1.03600360831255323e+00,1.03621835794210337e+00,1.03597954256738367e+00,1.03595096866092318e+00,1.04037021792772277e+00,1.05502774612818984e+00,1.06909985032864330e+00,1.09390385928119183e+00,1.09007144133461553e+00
Flux_98, 9.90454257701316565e-01,9.90859490702449830e-01,9.91093740735412898e-01,9.89470715608005813e-01,9.93305098909628592e-01,1.00751463379719408e+00,1.02140868637334448e+00,1.04837348160190036e+00,1.05169455849902027e+00
Flux_99, 9.09436983709162927e-01,9.09714598438724154e-01,9.09961275750134413e-01,9.08198711658106395e-01,9.11587922493158787e-01,9.24633036664286645e-01,9.37424033810047241e-01,9.62522341917655622e-01,9.67125634040054916e-01
Flux_100, 1.06632956097742548e+00,1.06666033443404240e+00,1.06639757834814941e+00,1.06563442598188263e+00,1.06986227053748451e+00,1.08494258227820861e+00,1.09957878832355993e+00,1.12589428336854169e+00,1.12432121458213907e+00
Flux_101, 1.02712298601108221e+00,1.02747287378727714e+00,1.02783145858002278e+00,1.02590405357682357e+00,1.02978007017338058e+00,1.04448632252595375e+00,1.05892930182259337e+00,1.08757535295189145e+00,1.09249903095786105e+00
Flux_102, 1.03421793858406752e+00,1.03448457952668904e+00,1.03477031399064257e+00,1.03280798061475720e+00,1.03670348821703584e+00,1.05167136338057787e+00,1.06629916970231720e+00,1.09532584794818244e+00,1.10163929944156824e+00
Flux_103, 1.01071104971765680e+00,1.01102387686361483e+00,1.01130838662394584e+00,1.00948166153962826e+00,1.01337460755515640e+00,1.02794748921664980e+00,1.04233133802308608e+00,1.07005752314692182e+00,1.07478954985722952e+00
Flux_104, 9.62695925242256556e-01,9.62967858539051202e-01,9.62874938366710897e-01,9.62310553245525169e-01,9.66298206056499187e-01,9.79942562732671663e-01,9.93080648454714332e-01,1.01723010617287590e+00,1.01615219829606862e+00
Flux_105, 1.02747292256903333e+00,1.02772239803655108e+00,1.02788952315771542e+00,1.02621373205922106e+00,1.03008063025294327e+00,1.04480126050825728e+00,1.05915274377278545e+00,1.08675906750053985e+00,1.09084175650729209e+00
Flux_106, 1.09771669535596073e+00,1.09793833793078055e+00,1.09800229278412353e+00,1.09680365192642126e+00,1.10111702578334292e+00,1.11688834091089917e+00,1.13216169303733261e+00,1.16105890531056377e+00,1.16327647265617729e+00
Flux_107, 1.02015461307815869e+00,1.02048792096000662e+00,1.02074317145185023e+00,1.01910873075814834e+00,1.02307901912600907e+00,1.03787121911480185e+00,1.05236523123564107e+00,1.08058897043064728e+00,1.08567970626326171e+00
Flux_108, 9.89879210980232682e-01,9.90136008782488086e-01,9.90003103669461426e-01,9.89822453393679025e-01,9.94025634532574420e-01,1.00803904439142444e+00,1.02156970105777356e+00,1.04534900076351356e+00,1.04245577483025120e+00
Flux_109, 9.37150420763895209e-01,9.37438270095703130e-01,9.37482156054993410e-01,9.36805564975147220e-01,9.40725634700056657e-01,9.54137564054642007e-01,9.67111209532255045e-01,9.91147343613091092e-01,9.91613132266120467e-01
Flux_110, 9.04593858006456197e-01,9.04834159584662512e-01,9.04895467447112689e-01,9.03668454293679702e-01,9.07192986971009030e-01,9.20051179720446588e-01,9.32644831575205058e-01,9.56720713334977990e-01,9.58213662666139054e-01
Flux_111, 9.15362675888994337e-01,9.15635824170546897e-01,9.15372513716975145e-01,9.15502443262345200e-01,9.19530324895919682e-01,9.32301093018861327e-01,9.44626674969342828e-01,9.66169954265758690e-01,9.60873811415596246e-01
Flux_112, 9.80587344355190571e-01,9.80693501708036597e-01,9.80867251530862516e-01,9.80081650794122350e-01,9.84121963378086217e-01,9.98144570653590413e-01,1.01165190778071801e+00,1.03686776479876608e+00,1.03831159948716412e+00
Flux_113, 1.09618466370954604e+00,1.09649694879296700e+00,1.09644895720069369e+00,1.09540664260819920e+00,1.09971309018004404e+00,1.11526514461620607e+00,1.13036445854307854e+00,1.15790568171256103e+00,1.15782869476860673e+00
Flux_114, 8.94251150460665167e-01,8.94477923421009291e-01,8.94568530248632032e-01,8.93372755468716306e-01,8.96844874599386888e-01,9.09798674499922355e-01,9.22282249306040414e-01,9.46259529011822309e-01,9.50154641536995026e-01
Flux_115, 9.77642641823063374e-01,9.77962282943346639e-01,9.78052400482745998e-01,9.76721946581514677e-01,9.80512730348740202e-01,9.94527170393536886e-01,1.00823515520923923e+00,1.03430832542716966e+00,1.03715710820530549e+00
Flux_116, 9.35464614767813396e-01,9.35729933489986565e-01,9.35769821023240911e-01,9.34608089751902682e-01,9.38259788334240730e-01,9.51669910490111293e-01,9.64640267403154339e-01,9.89102922979810839e-01,9.91544360363721178e-01
