2.51231960325077806e-79,2.45505442120691574e-79,2.83578963181658268e-79,2.92483116626389885e-79,2.56228091064410210e-79,1.71298669657668225e-79,7.04567553307115573e-80,1.80275719293185294e-80,9.50667654049237159e-82
2.45505442120691574e-79,3.01441379514986404e-79,3.17501331092865656e-79,3.31907815175150815e-79,2.89287377986528328e-79,1.90023977682445816e-79,7.80876090102273180e-80,2.04721569032325743e-80,1.07190311371309359e-81
2.83578963181658208e-79,3.17501331092865656e-79,3.98779975000550482e-79,3.82593452825539814e-79,3.23111548977580721e-79,2.18368747268105625e-79,9.17459215798215815e-80,2.39421740874464823e-80,1.33686006460916702e-81
2.92483116626389885e-79,3.31907815175150815e-79,3.82593452825539814e-79,4.38268236671448625e-79,3.80226344958248171e-79,2.56726856856550170e-79,1.09689336309634790e-79,3.05355954894358234e-80,1.99325638141693711e-81
2.56228091064410210e-79,2.89287377986528328e-79,3.23111548977580721e-79,3.80226344958248171e-79,3.73742768402245942e-79,2.50842579636036727e-79,1.10224573595790287e-79,3.52068472561444641e-80,2.88611241285947458e-81
1.71298669657668225e-79,1.90023977682445816e-79,2.18368747268105625e-79,2.56726856856550170e-79,2.50842579636036727e-79,1.97953948197492772e-79,9.69678419300280410e-80,3.53104213450377937e-80,3.57439209859888137e-81
7.04567553307115573e-80,7.80876090102273180e-80,9.17459215798215815e-80,1.09689336309634790e-79,1.10224573595790287e-79,9.69678419300280410e-80,5.35958674355992771e-80,2.17086058631532799e-80,2.47629172638524277e-81
1.80275719293185294e-80,2.04721569032325743e-80,2.39421740874464861e-80,3.05355954894358234e-80,3.52068472561444641e-80,3.53104213450377937e-80,2.17086058631532799e-80,1.09031666861946659e-80,1.34487833347767440e-81
9.50667654049237159e-82,1.07190311371309359e-81,1.33686006460916702e-81,1.99325638141693735e-81,2.88611241285947458e-81,3.57439209859888137e-81,2.47629172638524277e-81,1.34487833347767417e-81,2.00660950602447270e-82
