 vert 50
Flux_197, 1.0568,1.0572,1.0574,1.0555,1.0595,1.0748,1.0897,1.1188,1.1244
Flux_198, 0.9514,0.9517,0.9521,0.9501,0.9537,0.9674,0.9808,1.0074,1.0131
Flux_199, 1.0425,1.0429,1.0431,1.0409,1.0446,1.0596,1.0743,1.1030,1.1089
Flux_200, 0.9712,0.9715,0.9716,0.9704,0.9743,0.9883,1.0019,1.0282,1.0316
Flux_201, 0.9730,0.9731,0.9731,0.9729,0.9771,0.9909,1.0041,1.0279,1.0254
Flux_202, 0.9375,0.9377,0.9384,0.9356,0.9389,0.9526,0.9662,0.9941,1.0047
Flux_203, 0.9781,0.9784,0.9784,0.9777,0.9818,0.9955,1.0089,1.0331,1.0308
Flux_204, 0.9035,0.9038,0.9039,0.9028,0.9064,0.9192,0.9317,0.9550,0.9561
Flux_205, 0.9793,0.9795,0.9799,0.9782,0.9820,0.9959,1.0095,1.0356,1.0386
Flux_206, 0.9613,0.9615,0.9613,0.9615,0.9658,0.9793,0.9923,1.0159,1.0123
Flux_207, 1.0471,1.0472,1.0474,1.0459,1.0499,1.0651,1.0797,1.1082,1.1130
Flux_208, 1.0059,1.0061,1.0063,1.0048,1.0088,1.0232,1.0372,1.0643,1.0685
Flux_209, 1.0763,1.0766,1.0768,1.0751,1.0792,1.0946,1.1095,1.1377,1.1397
Flux_210, 1.1091,1.1094,1.1089,1.1096,1.1146,1.1302,1.1452,1.1709,1.1636
Flux_211, 0.9276,0.9277,0.9278,0.9264,0.9298,0.9433,0.9564,0.9815,0.9863
Flux_212, 0.9654,0.9655,0.9657,0.9644,0.9683,0.9821,0.9955,1.0216,1.0253
Flux_213, 0.9720,0.9722,0.9722,0.9714,0.9753,0.9893,1.0027,1.0277,1.0292
Flux_214, 0.9422,0.9425,0.9424,0.9417,0.9455,0.9589,0.9718,0.9958,0.9956
Flux_215, 1.0655,1.0656,1.0658,1.0644,1.0687,1.0839,1.0986,1.1271,1.1314
Flux_216, 1.1182,1.1184,1.1187,1.1165,1.1206,1.1368,1.1527,1.1836,1.1906
Flux_217, 0.9919,0.9921,0.9923,0.9904,0.9941,1.0083,1.0221,1.0488,1.0534
Flux_218, 0.9828,0.9831,0.9832,0.9819,0.9857,0.9999,1.0137,1.0403,1.0433
Flux_219, 0.9789,0.9793,0.9793,0.9782,0.9822,0.9961,1.0098,1.0355,1.0360
Flux_220, 1.0029,1.0031,1.0031,1.0020,1.0059,1.0203,1.0342,1.0605,1.0630
Flux_221, 0.9152,0.9155,0.9152,0.9154,0.9194,0.9322,0.9445,0.9663,0.9616
Flux_222, 1.0266,1.0271,1.0268,1.0263,1.0304,1.0450,1.0591,1.0847,1.0830
Flux_223, 0.9111,0.9115,0.9115,0.9108,0.9147,0.9278,0.9404,0.9641,0.9639
Flux_224, 1.0832,1.0834,1.0841,1.0813,1.0852,1.1010,1.1166,1.1484,1.1587
Flux_225, 1.0824,1.0828,1.0829,1.0816,1.0859,1.1013,1.1163,1.1441,1.1448
Flux_226, 0.9953,0.9955,0.9956,0.9945,0.9985,1.0128,1.0266,1.0525,1.0541
Flux_227, 0.9180,0.9182,0.9180,0.9180,0.9220,0.9351,0.9474,0.9694,0.9662
Flux_228, 0.9034,0.9037,0.9036,0.9031,0.9069,0.9198,0.9322,0.9551,0.9544
Flux_229, 0.9120,0.9121,0.9122,0.9111,0.9147,0.9278,0.9405,0.9644,0.9667
Flux_230, 1.0179,1.0182,1.0184,1.0165,1.0203,1.0351,1.0495,1.0776,1.0836
Flux_231, 0.9292,0.9293,0.9294,0.9283,0.9319,0.9453,0.9582,0.9831,0.9859
Flux_232, 1.0000,1.0003,1.0002,0.9999,1.0042,1.0181,1.0316,1.0558,1.0510
Flux_233, 1.0763,1.0767,1.0767,1.0762,1.0807,1.0961,1.1109,1.1382,1.1368
Flux_234, 1.0828,1.0831,1.0835,1.0816,1.0857,1.1012,1.1164,1.1460,1.1504
Flux_235, 0.9416,0.9417,0.9418,0.9411,0.9449,0.9583,0.9711,0.9951,0.9954
Flux_236, 0.9909,0.9911,0.9913,0.9897,0.9935,1.0077,1.0215,1.0478,1.0508
Flux_237, 0.9664,0.9667,0.9668,0.9654,0.9690,0.9830,0.9966,1.0227,1.0271
Flux_238, 1.0344,1.0346,1.0350,1.0330,1.0367,1.0516,1.0661,1.0941,1.0993
Flux_239, 0.9461,0.9462,0.9463,0.9452,0.9489,0.9625,0.9758,1.0009,1.0040
Flux_240, 0.9476,0.9478,0.9477,0.9473,0.9513,0.9648,0.9777,1.0016,1.0004
Flux_241, 0.9661,0.9664,0.9665,0.9658,0.9698,0.9835,0.9968,1.0218,1.0208
Flux_242, 1.0115,1.0116,1.0121,1.0096,1.0133,1.0280,1.0424,1.0715,1.0801
Flux_243, 1.0457,1.0460,1.0462,1.0448,1.0489,1.0638,1.0784,1.1064,1.1091
Flux_244, 1.0558,1.0561,1.0560,1.0554,1.0597,1.0746,1.0891,1.1156,1.1144
Flux_245, 1.0332,1.0334,1.0337,1.0319,1.0359,1.0507,1.0653,1.0938,1.0982
Flux_246, 0.8630,0.8632,0.8630,0.8628,0.8665,0.8786,0.8904,0.9111,0.9078
Flux_247, 0.9293,0.9296,0.9298,0.9283,0.9319,0.9453,0.9583,0.9837,0.9875
Flux_248, 0.9832,0.9833,0.9832,0.9827,0.9867,1.0007,1.0141,1.0385,1.0380
Flux_249, 1.0394,1.0396,1.0401,1.0376,1.0414,1.0563,1.0710,1.1008,1.1085
Flux_250, 0.9844,0.9846,0.9847,0.9837,0.9876,1.0017,1.0154,1.0413,1.0429
Flux_251, 1.0033,1.0036,1.0038,1.0026,1.0067,1.0212,1.0353,1.0624,1.0653
Flux_252, 1.0077,1.0078,1.0080,1.0065,1.0103,1.0247,1.0387,1.0655,1.0697
Flux_253, 0.9116,0.9118,0.9117,0.9113,0.9152,0.9283,0.9409,0.9646,0.9652
Flux_254, 0.9917,0.9921,0.9921,0.9910,0.9949,1.0090,1.0228,1.0485,1.0486
Flux_255, 1.0367,1.0369,1.0369,1.0365,1.0409,1.0556,1.0698,1.0961,1.0949
Flux_256, 0.9621,0.9623,0.9624,0.9614,0.9652,0.9791,0.9926,1.0183,1.0217
Flux_257, 1.0937,1.0943,1.0942,1.0934,1.0979,1.1136,1.1290,1.1580,1.1587
Flux_258, 1.0237,1.0240,1.0240,1.0231,1.0272,1.0418,1.0561,1.0825,1.0834
Flux_259, 1.0436,1.0439,1.0438,1.0432,1.0475,1.0623,1.0768,1.1028,1.1017
Flux_260, 0.9149,0.9152,0.9152,0.9143,0.9179,0.9310,0.9435,0.9669,0.9668
