1.0000,0.8921,0.8959,0.8814,0.8362,0.7681,0.6072,0.3444,0.1339
0.8921,1.0000,0.9158,0.9132,0.8619,0.7779,0.6143,0.3571,0.1378
0.8959,0.9158,1.0000,0.9152,0.8369,0.7772,0.6276,0.3631,0.1494
0.8814,0.9132,0.9152,1.0000,0.9395,0.8716,0.7157,0.4417,0.2126
0.8362,0.8619,0.8369,0.9395,1.0000,0.9222,0.7788,0.5515,0.3333
0.7681,0.7779,0.7772,0.8716,0.9222,1.0000,0.9414,0.7601,0.5671
0.6072,0.6143,0.6276,0.7157,0.7788,0.9414,1.0000,0.8980,0.7551
0.3444,0.3571,0.3631,0.4417,0.5515,0.7601,0.8980,1.0000,0.9092
0.1339,0.1378,0.1494,0.2126,0.3333,0.5671,0.7551,0.9092,1.0000
