0.1315,0.0859,0.0579,0.0509,0.0519,0.0531,0.0524,0.0562,0.1731,nan,nan,nan,nan
0.0910,0.0534,0.0422,0.0324,0.0312,0.0287,0.0296,0.0267,0.0459,0.1093,nan,nan,nan
0.0719,0.0460,0.0371,0.0267,0.0252,0.0212,0.0218,0.0195,0.0321,0.0514,0.1095,nan,nan
0.0645,0.0418,0.0350,0.0244,0.0233,0.0185,0.0187,0.0166,0.0280,0.0436,0.0756,0.2369,nan
0.0590,0.0395,0.0327,0.0220,0.0209,0.0168,0.0170,0.0153,0.0258,0.0407,0.0668,0.0947,nan
0.0532,0.0355,0.0305,0.0200,0.0191,0.0152,0.0152,0.0138,0.0240,0.0381,0.0665,0.0740,0.1630
0.0470,0.0322,0.0274,0.0187,0.0174,0.0136,0.0138,0.0126,0.0220,0.0363,0.0632,0.0722,0.1355
0.0475,0.0352,0.0306,0.0201,0.0191,0.0133,0.0136,0.0126,0.0198,0.0296,0.0446,0.0591,0.1089
0.0445,0.0328,0.0292,0.0192,0.0180,0.0128,0.0130,0.0119,0.0186,0.0288,0.0441,0.0567,0.0900
0.0454,0.0339,0.0310,0.0196,0.0185,0.0122,0.0121,0.0117,0.0190,0.0289,0.0471,0.0599,0.0878
0.0496,0.0343,0.0296,0.0191,0.0182,0.0138,0.0135,0.0129,0.0191,0.0278,0.0452,0.0626,0.0964
0.0625,0.0366,0.0305,0.0258,0.0236,0.0232,0.0228,0.0214,0.0243,0.0290,0.0366,0.0592,0.1018
0.0682,0.0423,0.0326,0.0299,0.0273,0.0276,0.0275,0.0255,0.0288,0.0329,0.0409,0.0668,0.1192
0.1105,0.0518,0.0393,0.0353,0.0320,0.0318,0.0318,0.0301,0.0332,0.0366,0.0450,0.0644,0.0886
