0.0348,0.0875,0.1862,0.3214,0.3671,0.3920,0.4767,0.2641,0.0081,0.0000,0.0000,0.0000,0.0000
0.0485,0.1867,0.3492,0.6024,0.7385,0.7569,0.8227,0.6951,0.3554,0.0254,0.0000,0.0000,0.0000
0.0666,0.2415,0.5003,0.8454,1.0142,1.0465,1.0608,0.9505,0.5782,0.3204,0.0239,0.0000,0.0000
0.0800,0.2825,0.5913,0.9616,1.1592,1.2225,1.2231,1.1378,0.7182,0.4499,0.1747,0.0012,0.0000
0.0838,0.2911,0.6274,1.0701,1.2841,1.3764,1.3861,1.2351,0.7911,0.5138,0.2483,0.0525,0.0000
0.0903,0.3168,0.6947,1.1532,1.4424,1.5059,1.5419,1.3914,0.8787,0.5799,0.2726,0.0884,0.0016
0.0962,0.3537,0.7705,1.2769,1.5685,1.6306,1.6404,1.5478,0.9792,0.6084,0.2828,0.0866,0.0042
0.1150,0.3980,0.8573,1.3380,1.6913,1.7279,1.7151,1.5768,1.0660,0.6143,0.2637,0.0740,0.0042
0.1084,0.3780,0.8327,1.2779,1.5964,1.6227,1.6179,1.4739,0.9752,0.5589,0.2209,0.0587,0.0035
0.0828,0.2911,0.6538,1.0245,1.2213,1.2724,1.2431,1.1177,0.7149,0.3780,0.1517,0.0387,0.0024
0.0461,0.1670,0.3585,0.5604,0.6812,0.7236,0.6746,0.5853,0.3772,0.1994,0.0756,0.0210,0.0013
0.0203,0.0766,0.1615,0.2498,0.3075,0.3352,0.3170,0.2366,0.1609,0.0992,0.0413,0.0112,0.0009
0.0090,0.0337,0.0682,0.1020,0.1313,0.1439,0.1323,0.1027,0.0700,0.0410,0.0208,0.0063,0.0006
0.0018,0.0084,0.0167,0.0245,0.0302,0.0341,0.0331,0.0248,0.0186,0.0131,0.0064,0.0024,0.0003
