7.63541185757675976e+02,7.85088764642389492e+02,9.56476937656245468e+02,1.01912484058201005e+03,1.36083741333899547e+03,1.36794218612309987e+03,1.30271836508422757e+03,1.26042826612510680e+03,1.12436725610271446e+03,9.96393131991863015e+02,7.87064895785775207e+02,5.16559618361301204e+02,2.96713563643921077e+02,1.60937286816829186e+02,4.37436823800686412e+01,1.05401182543395722e+00,1.66041375494158233e-01,5.77806668952364905e-02,1.26348647531578061e-02
7.85088764642389492e+02,1.12504118231582083e+03,1.42458037143490810e+03,1.65508099706821190e+03,2.10060715136508043e+03,2.04787820337446306e+03,1.86903031007176946e+03,1.79464038477571239e+03,1.61926195567795457e+03,1.21865171369655195e+03,9.73318070241018972e+02,6.60633571571482094e+02,3.93815128866655755e+02,2.22841891980139422e+02,7.27541501645260240e+01,4.39862208855156656e+00,2.27596799038657732e-01,5.43537237791086036e-02,1.33330962119948427e-02
9.56476937656245468e+02,1.42458037143490810e+03,2.24901103240020575e+03,2.55223983124253027e+03,3.62354518934436328e+03,3.29663221605689068e+03,2.72076556463429370e+03,2.61645823772296990e+03,2.28792821864539837e+03,1.23799782978917233e+03,1.07308706525275602e+03,8.59763851979716492e+02,5.44203933501585766e+02,3.26855947857854574e+02,1.00153952862584504e+02,4.85669807711988533e+00,-2.06692154286685879e-02,5.80162437090196020e-02,1.71647777112376478e-02
1.01912484058201017e+03,1.65508099706821213e+03,2.55223983124252982e+03,3.91334685979948881e+03,4.35092778524142250e+03,3.86532980396032235e+03,3.22701288371889859e+03,3.00861082294877633e+03,2.83111266141304350e+03,1.42347873061890641e+03,1.21328257538845969e+03,9.71044556091636423e+02,6.34385516872968424e+02,3.93022248617662001e+02,1.78425471414849341e+02,2.06229685473754820e+01,6.24746501953064803e-01,1.80958901879109610e-02,6.87118884122711777e-03
1.36083741333899547e+03,2.10060715136508043e+03,3.62354518934436328e+03,4.35092778524142341e+03,6.89576458224840644e+03,5.74369602251517881e+03,4.15361888119166179e+03,4.02143095593338876e+03,3.45777984733163248e+03,8.28080705446902243e+02,1.01767328269805637e+03,1.20422002486674887e+03,8.31543536284494280e+02,5.36056386710172205e+02,1.64692176383718220e+02,8.03388622812994591e+00,-6.01155222359770480e-01,2.58687047586886772e-02,1.79104886929297227e-02
1.36794218612309987e+03,2.04787820337446306e+03,3.29663221605689068e+03,3.86532980396032235e+03,5.74369602251517790e+03,5.22791834034519161e+03,4.21779954984550841e+03,4.07266413135011135e+03,3.54123699070880457e+03,1.66918679506391481e+03,1.47038800588544200e+03,1.22988960444301551e+03,8.00916040787370434e+02,4.95369084575100828e+02,1.51911657623712074e+02,7.25618535826214028e+00,-2.86576021845346030e-01,5.04664325933825916e-02,2.01626171951414003e-02
1.30271836508422734e+03,1.86903031007176946e+03,2.72076556463429415e+03,3.22701288371889859e+03,4.15361888119166179e+03,4.21779954984550841e+03,4.08553886476731486e+03,3.93605439032400318e+03,3.46748168704226737e+03,2.57244897736561870e+03,1.94041971194863936e+03,1.19016994417282149e+03,7.18701493301937830e+02,4.22207243536675662e+02,1.34564618807517149e+02,7.36140064814674933e+00,1.54368329836965218e-01,7.05890708369119463e-02,1.93929112271519558e-02
1.26042826612510680e+03,1.79464038477571239e+03,2.61645823772297035e+03,3.00861082294877633e+03,4.02143095593338876e+03,4.07266413135011135e+03,3.93605439032400318e+03,3.89515596184641163e+03,3.39607148716462643e+03,2.49103475105978805e+03,1.87807898721112269e+03,1.14273652098852403e+03,6.90638139742569479e+02,4.08848880369590574e+02,1.24974083845986669e+02,5.86542460478408856e+00,3.85335605792351335e-02,6.78660383436353876e-02,1.87587302495864534e-02
1.12436725610271446e+03,1.61926195567795457e+03,2.28792821864539837e+03,2.83111266141304350e+03,3.45777984733163248e+03,3.54123699070880457e+03,3.46748168704226737e+03,3.39607148716462643e+03,3.08594942596406872e+03,2.31478888318055624e+03,1.72212847988609337e+03,1.05391193492547768e+03,6.40862184658635101e+02,3.81511233922072108e+02,1.34124507074839585e+02,1.02222777679557346e+01,3.35399643024570704e-01,6.80214891653588144e-02,1.56091966626690504e-02
9.96393131991863015e+02,1.21865171369655218e+03,1.23799782978917233e+03,1.42347873061890664e+03,8.28080705446902243e+02,1.66918679506391459e+03,2.57244897736561825e+03,2.49103475105978805e+03,2.31478888318055624e+03,3.41581007815362773e+03,2.36105042742741443e+03,9.28470201362559010e+02,4.30329635181960498e+02,1.83441823725683292e+02,4.95016333540187219e+01,-5.98319434536982664e-01,7.05202219669177954e-01,1.12764974422386338e-01,2.30737905611970752e-02
7.87064895785775093e+02,9.73318070241018972e+02,1.07308706525275602e+03,1.21328257538845969e+03,1.01767328269805637e+03,1.47038800588544223e+03,1.94041971194863936e+03,1.87807898721112247e+03,1.72212847988609337e+03,2.36105042742741489e+03,1.73137374424434302e+03,7.25533876829929000e+02,3.47374476675221558e+02,1.56179350845169125e+02,4.00915975923952530e+01,-1.03449719112763616e+00,4.25346098468596334e-01,8.40312136920372404e-02,1.87508270381063977e-02
5.16559618361301204e+02,6.60633571571481980e+02,8.59763851979716492e+02,9.71044556091636423e+02,1.20422002486674887e+03,1.22988960444301529e+03,1.19016994417282149e+03,1.14273652098852403e+03,1.05391193492547791e+03,9.28470201362559010e+02,7.25533876829928886e+02,6.44127124320910298e+02,3.97024634394568011e+02,2.17615867299845576e+02,7.43685073969353567e+01,7.01988394835437468e+00,6.50801813537995266e-01,1.07809254842921823e-01,1.84388333642573760e-02
2.96713563643921077e+02,3.93815128866655812e+02,5.44203933501585766e+02,6.34385516872968424e+02,8.31543536284494280e+02,8.00916040787370434e+02,7.18701493301937830e+02,6.90638139742569479e+02,6.40862184658635101e+02,4.30329635181960555e+02,3.47374476675221558e+02,3.97024634394568011e+02,2.70330979973092383e+02,1.60956735888247351e+02,6.07211951570429491e+01,7.16805766449640736e+00,4.92672084666101628e-01,7.32857383705391857e-02,1.12472579879023711e-02
1.60937286816829186e+02,2.22841891980139394e+02,3.26855947857854517e+02,3.93022248617662001e+02,5.36056386710172205e+02,4.95369084575100828e+02,4.22207243536675662e+02,4.08848880369590574e+02,3.81511233922072108e+02,1.83441823725683321e+02,1.56179350845169125e+02,2.17615867299845576e+02,1.60956735888247351e+02,1.07549616342625171e+02,4.47340322043631389e+01,5.89831148967627161e+00,3.17671924318806642e-01,4.39582866220882273e-02,5.87870071955461700e-03
4.37436823800686412e+01,7.27541501645260240e+01,1.00153952862584504e+02,1.78425471414849369e+02,1.64692176383718220e+02,1.51911657623712074e+02,1.34564618807517149e+02,1.24974083845986669e+02,1.34124507074839585e+02,4.95016333540187219e+01,4.00915975923952601e+01,7.43685073969353709e+01,6.07211951570429491e+01,4.47340322043631389e+01,2.51296187630079686e+01,4.15679090199645707e+00,2.09611355494827900e-01,1.78339941390910292e-02,1.48972437401411720e-03
1.05401182543395722e+00,4.39862208855156656e+00,4.85669807711988533e+00,2.06229685473754820e+01,8.03388622812994591e+00,7.25618535826214028e+00,7.36140064814674933e+00,5.86542460478408856e+00,1.02222777679557346e+01,-5.98319434536982664e-01,-1.03449719112763616e+00,7.01988394835437468e+00,7.16805766449640736e+00,5.89831148967627161e+00,4.15679090199645707e+00,8.61217967684919206e-01,4.50169466606227808e-02,2.88306884513632108e-03,1.10225141306099738e-04
1.66041375494158233e-01,2.27596799038657732e-01,-2.06692154286685879e-02,6.24746501953064803e-01,-6.01155222359770480e-01,-2.86576021845346030e-01,1.54368329836965218e-01,3.85335605792351335e-02,3.35399643024570704e-01,7.05202219669177954e-01,4.25346098468596334e-01,6.50801813537995266e-01,4.92672084666101628e-01,3.17671924318806642e-01,2.09611355494827900e-01,4.50169466606227808e-02,4.07302677333396153e-03,3.62888756113943062e-04,3.46219078089430348e-05
5.77806668952364905e-02,5.43537237791086036e-02,5.80162437090196020e-02,1.80958901879109610e-02,2.58687047586886772e-02,5.04664325933825916e-02,7.05890708369119463e-02,6.78660383436353876e-02,6.80214891653588144e-02,1.12764974422386338e-01,8.40312136920372404e-02,1.07809254842921823e-01,7.32857383705391857e-02,4.39582866220882273e-02,1.78339941390910292e-02,2.88306884513632108e-03,3.62888756113943062e-04,7.40042066284815283e-05,8.27673598382607192e-06
1.26348647531578061e-02,1.33330962119948427e-02,1.71647777112376478e-02,6.87118884122711777e-03,1.79104886929297227e-02,2.01626171951414003e-02,1.93929112271519558e-02,1.87587302495864534e-02,1.56091966626690504e-02,2.30737905611970752e-02,1.87508270381063977e-02,1.84388333642573760e-02,1.12472579879023711e-02,5.87870071955461700e-03,1.48972437401411720e-03,1.10225141306099738e-04,3.46219078089430348e-05,8.27673598382607192e-06,8.60525418893928061e-06
