1.00000000000000000e+00,8.47068083053179710e-01,7.29898508043911320e-01,5.89572179067098245e-01,5.93060218834513875e-01,6.84679163376764932e-01,7.37580843265766450e-01,7.30868886709276966e-01,7.32483006132571002e-01,6.16975095000867335e-01,6.84540101641869736e-01,7.36577459558962477e-01,6.53090334223938807e-01,5.61611521331301433e-01,3.15795658755194941e-01,4.11029230912205515e-02,9.41545812020058021e-02,2.43073778791462664e-01,1.55873580590874444e-01
8.47068083053179710e-01,1.00000000000000000e+00,8.95585292992811088e-01,7.88789045450829618e-01,7.54170284212745123e-01,8.44414176480779322e-01,8.71781123743166075e-01,8.57296006398703070e-01,8.69037465741295145e-01,6.21653718360324015e-01,6.97389112008615197e-01,7.76051666036245535e-01,7.14102044681596992e-01,6.40631359908903075e-01,4.32693739936919286e-01,1.41310977221390327e-01,1.06322041578235549e-01,1.88372234459664223e-01,1.35508004920725705e-01
7.29898508043911320e-01,8.95585292992811088e-01,1.00000000000000000e+00,8.60303158896193465e-01,9.20124671354637380e-01,9.61413703027542699e-01,8.97574810971300319e-01,8.84006764986922322e-01,8.68464758152675431e-01,4.46660175944239790e-01,5.43805697535717392e-01,7.14327870110682328e-01,6.97939815363407989e-01,6.64593618230031047e-01,4.21288255002078948e-01,1.10354175906593077e-01,-6.82919582959497402e-03,1.42208517925548283e-01,1.23384481088474413e-01
5.89572179067098245e-01,7.88789045450829618e-01,8.60303158896193465e-01,1.00000000000000000e+00,8.37561083825835384e-01,8.54570675741267660e-01,8.07052625223055764e-01,7.70600729950431940e-01,8.14682857846423913e-01,3.89340832290631822e-01,4.66114244472154493e-01,6.11616498773635553e-01,6.16781272099735323e-01,6.05812920686460865e-01,5.68970475792670682e-01,3.55238859242174188e-01,1.56484392795499971e-01,3.36261833700056273e-02,3.74434503219348916e-02
5.93060218834513875e-01,7.54170284212745123e-01,9.20124671354637380e-01,8.37561083825835384e-01,1.00000000000000000e+00,9.56612026441523877e-01,7.82547590611715971e-01,7.75937922487242249e-01,7.49569183468910771e-01,1.70621829557698834e-01,2.94524716150018295e-01,5.71385003356731258e-01,6.09040073843256091e-01,6.22464844875022849e-01,3.95629625976525456e-01,1.04250446315662479e-01,-1.13432310575693834e-01,3.62122297773074461e-02,7.35248878817219842e-02
6.84679163376764932e-01,8.44414176480779322e-01,9.61413703027542699e-01,8.54570675741267660e-01,9.56612026441523877e-01,1.00000000000000000e+00,9.12634464577260829e-01,9.02509479724377339e-01,8.81649960204104466e-01,3.94996897895333487e-01,4.88733535577190681e-01,6.70217771083892910e-01,6.73712623315172121e-01,6.60632703451354941e-01,4.19115531376563488e-01,1.08140265012396292e-01,-6.21036062381748535e-02,8.11353296282625869e-02,9.50606228193452973e-02
7.37580843265766450e-01,8.71781123743166075e-01,8.97574810971300319e-01,8.07052625223055764e-01,7.82547590611715971e-01,9.12634464577260829e-01,1.00000000000000000e+00,9.86674699886651907e-01,9.76551386171360281e-01,6.88613034002259705e-01,7.29584486919112041e-01,7.33666200147469971e-01,6.83873798454206816e-01,6.36937140933335866e-01,4.19965159237743191e-01,1.24102131575612409e-01,3.78420713198370368e-02,1.28376221424971793e-01,1.03427608928152726e-01
7.30868886709276966e-01,8.57296006398703070e-01,8.84006764986922322e-01,7.70600729950431940e-01,7.75937922487242249e-01,9.02509479724377339e-01,9.86674699886651907e-01,1.00000000000000000e+00,9.79535083766788883e-01,6.82921055143707156e-01,7.23195998095219172e-01,7.21436129026053807e-01,6.73038988155541640e-01,6.31678294804982499e-01,3.99451987139634923e-01,1.01269925370117725e-01,9.67426729140962761e-03,1.26404306085195428e-01,1.02461134633318421e-01
7.32483006132571002e-01,8.69037465741295145e-01,8.68464758152675431e-01,8.14682857846423913e-01,7.49569183468910771e-01,8.81649960204104466e-01,9.76551386171360281e-01,9.79535083766788883e-01,1.00000000000000000e+00,7.12968147904749827e-01,7.45033383655309800e-01,7.47522254543321885e-01,7.01652915900048080e-01,6.62229458197857834e-01,4.81638046989609936e-01,1.98288138003647640e-01,9.46040135091554268e-02,1.42338875270203530e-01,9.57864986576184574e-02
6.16975095000867335e-01,6.21653718360324015e-01,4.46660175944239790e-01,3.89340832290631822e-01,1.70621829557698834e-01,3.94996897895333487e-01,6.88613034002259705e-01,6.82921055143707156e-01,7.12968147904749827e-01,1.00000000000000000e+00,9.70874269598033135e-01,6.25943765637889893e-01,4.47823096081483074e-01,3.02654453499758114e-01,1.68958373988340765e-01,-1.10313765945877877e-02,1.89063711995705930e-01,2.24284450063574253e-01,1.34583009859527702e-01
