 covariance 1
h_q2_ptmu_data_nobck_unfold_effcor_cross_section_px unfoldingCov
3.64461211988454845e-04,5.88888495826892649e-04,-1.76875078619369861e-03,-5.25444063946723695e-04,6.52907381065854342e-05,2.61092654253431257e-04,4.22032922712661056e-07,-1.26342813264719936e-05,-8.76847919781895446e-06,-2.05499716851864051e-06,-1.40024584274924957e-06,2.08643726513383451e-07,-7.74674731195585516e-07,3.85939302419065563e-07,-6.28167391624290657e-07,-2.20412812912306380e-06,-2.02943643587527962e-07,-5.44684384937285657e-08,-1.15527247064507457e-08
5.88888495826892433e-04,0.00000000000000000e+00,1.97706162589808467e-03,-1.39898968252628137e-03,-8.24902378210833932e-04,8.18174755028928447e-05,1.16528538421076542e-04,-4.11802298782831252e-06,-1.27146507826324956e-05,-4.59548224305294332e-06,-1.68595544584416647e-06,-8.54434094929841042e-07,-1.13888688774519035e-06,-6.22627718523216743e-07,4.96136567940424876e-07,-6.86091324892934678e-07,-9.99959802770893697e-08,9.99081199912430116e-08,3.65579686561360784e-08
-1.76875078619369861e-03,1.97706162589808467e-03,2.50697537731912022e-03,3.06079451054007716e-03,-2.20172002528569010e-03,-3.36974907734692748e-03,5.45269279756961005e-04,1.76742816853766780e-04,-1.98290184466391740e-05,-2.62629374596772522e-05,-1.12361190796920201e-05,-5.12107237056450460e-06,-1.06008743121715581e-06,-3.36401873367130535e-06,-2.29426712869234480e-06,1.23592304191447957e-06,1.05149932303713773e-06,4.95733050932780851e-09,5.84505103872322368e-08
-5.25444063946723695e-04,-1.39898968252628137e-03,3.06079451054007716e-03,0.00000000000000000e+00,5.26677315134282432e-03,-6.41363702348947667e-03,-8.35475699820507553e-04,6.20385757441850334e-04,2.02755284942061583e-04,-3.56881159917638431e-05,-3.43931248907610774e-05,-1.30588215461597549e-05,-7.61871849661128988e-06,-6.75060845703783747e-07,-1.16797480212940108e-05,4.10519391901822789e-06,7.05064881525462089e-07,2.41438656613670306e-07,8.39462252202811998e-08
6.52907381065854071e-05,-8.24902378210834258e-04,-2.20172002528569010e-03,5.26677315134282172e-03,0.00000000000000000e+00,1.70184846200377958e-03,-4.68684175024524328e-03,4.19506700191768272e-04,6.13463058997132556e-04,2.32196647195992989e-05,-5.20889788661879421e-05,-2.50432453885708461e-05,-1.00767040156770689e-06,1.69155453584438000e-06,-9.94252745243566477e-06,-2.75589598072489289e-06,-3.43263109833332601e-06,-3.49600521647474199e-07,1.73926002968902538e-07
2.61092654253431257e-04,8.18174755028927905e-05,-3.36974907734692661e-03,-6.41363702348947667e-03,1.70184846200377958e-03,1.76027779786278038e-02,1.77448264100358829e-03,-1.98140948816782590e-02,-2.65662015856430378e-03,1.51206632284027172e-03,2.14485945871475779e-04,-1.55296254318025947e-04,-8.10234039474900950e-05,-4.89501942498072088e-05,-9.08110032175545002e-05,-3.49257068511972049e-05,8.81521370410830465e-06,1.22036610265537952e-06,1.17324617032269714e-06
4.22032922712660633e-07,1.16528538421076556e-04,5.45269279756961005e-04,-8.35475699820507553e-04,-4.68684175024524328e-03,1.77448264100358742e-03,1.98319477085794581e-02,2.02306554572731778e-02,-3.33870432756150637e-02,-3.09449551687996077e-03,2.34670361720266257e-03,1.08855229839296115e-04,-6.87237678868359849e-05,-9.35833733092124558e-05,-2.03134281184997700e-04,4.52985690021216571e-05,3.29045754619776664e-05,3.55571998807313768e-06,2.05200500035695105e-06
-1.26342813264719936e-05,-4.11802298782831252e-06,1.76742816853766780e-04,6.20385757441850334e-04,4.19506700191768327e-04,-1.98140948816782625e-02,2.02306554572731778e-02,2.90696135424997996e-02,1.37052682516371691e-02,-2.19159208738916519e-02,-1.56992933908703999e-03,1.10988917404906333e-03,8.35211810462395258e-05,-8.98056844331946341e-05,-2.08177047791861786e-04,-9.81930151077288157e-05,3.12317699189568830e-07,1.27636768197155880e-06,2.01057247484021916e-06
-8.76847919781895276e-06,-1.27146507826324956e-05,-1.98290184466391740e-05,2.02755284942061583e-04,6.13463058997132556e-04,-2.65662015856430421e-03,-3.33870432756150637e-02,1.37052682516371725e-02,7.59264545014548264e-02,2.72048495825312348e-02,-5.44149359482075795e-02,-3.33063581117614121e-03,1.26545321141961309e-03,3.19402959715032098e-04,-7.58356752759479060e-04,-4.33228915278790604e-04,2.29979864120852023e-05,5.26704382912724912e-06,6.13858396799004594e-06
-2.05499716851864051e-06,-4.59548224305294247e-06,-2.62629374596772555e-05,-3.56881159917638431e-05,2.32196647195993057e-05,1.51206632284027172e-03,-3.09449551687996077e-03,-2.19159208738916519e-02,2.72048495825312417e-02,3.83076202049180831e-02,1.67318022351243892e-02,-3.08340296399115706e-02,-4.54655931765300322e-03,6.16260714926900217e-04,4.96935951741715926e-04,-4.08786544486764689e-05,3.93054027527091034e-05,6.03260204680485459e-06,7.22525356871439713e-06
